GraphVizId,NodeID,Function,InDegree,OutDegree,DirectCalls,IndirectCalls,BBs,NumLoops,CondBranches,UnCondBranches,Instructions,MemOps,StaticAllocations,DynamicAllocations,BasicMathOps,LogicOps,BitShiftOps,RegisterOps,PortOps,ApiFilesystemCalls,ApiRegistryCalls,ApiNetworkCalls,ApiDLLCalls,ApiObjectCalls,ApiProcessCalls,ApiServiceCalls,ApiSynchronizationCalls,ApiSystemInformationCalls,ApiTimeCalls,code,category,vulnerable,coarse_category,MallocCallCount,FreeCallCount,GepCount,StringFuncCount,IndirectCallInstCount,CmpCount,SelectCount,PhiCount,ReturnCount,SwitchCount,MaxBBsize
n0,0,CWE190_Integer_Overflow__int_rand_postinc_15_bad,0,8,8,0,4,0,1,2,35,7,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,"{
    int data;
    /* Initialize data */
    data = 0;
    switch(6)
    {
    case 6:
        
        data = RAND32();
        break;
    default:
        
        printLine(""Benign, fixed string"");
        break;
    }
    switch(7)
    {
    case 7:
    {
        
        data++;
        int result = data;
        printIntLine(result);
    }
    break;
    default:
        
        printLine(""Benign, fixed string"");
        break;
    }
}",Integer_Overflow,1,IntegerOverflow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0
n1,1,CWE690_NULL_Deref_From_Return__char_realloc_64b_goodB2GSink,0,3,3,0,3,0,1,1,21,14,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    /* cast void pointer to a pointer of the appropriate type */
    char * * dataPtr = (char * *)dataVoidPtr;
    /* dereference dataPtr into data */
    char * data = (*dataPtr);
    
    if (data != NULL)
    {
        strcpy(data, ""Initialize"");
        printLine(data);
        free(data);
    }
}",NULL_Deref_From_Return,0,MemoryManagement,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
n1,1,CWE401_Memory_Leak__int64_t_malloc_22_goodB2G1Sink,0,2,2,0,4,0,1,2,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        
        free(data);
    }
}",Memory_Leak,0,Resource,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
n2,2,CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_connect_socket_22_goodB2G2Sink,0,3,3,0,9,1,3,5,31,12,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        {
            size_t i;
            
            for (i=0; i < strlen(data); i++)
            {
                if (data[i] == SEARCH_CHAR)
                {
                    printLine(""We have a match!"");
                    break;
                }
            }
            free(data);
        }
    }
}",Free_Pointer_Not_at_Start_of_Buffer,0,MemoryManagement,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0
n6,6,CWE90_LDAP_Injection__w32_wchar_t_file_41_bad,0,7,7,0,7,0,3,3,42,20,5,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"{
    wchar_t * data;
    wchar_t dataBuffer[256] = L"""";
    data = dataBuffer;
    {
        /* Read input from a file */
        size_t dataLen = wcslen(data);
        FILE * pFile;
        /* if there is room in data, attempt to read the input from a file */
        if (256-dataLen > 1)
        {
            pFile = fopen(FILENAME, ""r"");
            if (pFile != NULL)
            {
                
                if (fgetws(data+dataLen, (int)(256-dataLen), pFile) == NULL)
                {
                    printLine(""fgetws() failed"");
                    /* Restore NUL terminator if fgetws fails */
                    data[dataLen] = L'\0';
                }
                fclose(pFile);
            }
        }
    }
    anonymousSink(data);
}",LDAP_Injection,1,InjectionCommand,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0
n0,0,CWE400_Resource_Exhaustion__rand_fwrite_07_bad,0,12,12,0,19,1,7,10,74,18,5,0,3,5,4,1,0,2,0,0,0,0,0,0,0,0,0,"{
    int count;
    /* Initialize count */
    count = -1;
    if(staticFive==5)
    {
        
        count = RAND32();
    }
    if(staticFive==5)
    {
        {
            size_t i = 0;
            FILE *pFile = NULL;
            const char *filename = ""output.txt"";
            pFile = fopen(filename, ""w+"");
            if (pFile == NULL)
            {
                exit(1);
            }
            
            for (i = 0; i < (size_t)count; i++)
            {
                if (strlen(SENTENCE) != fwrite(SENTENCE, sizeof(char), strlen(SENTENCE), pFile))
                {
                    exit(1);
                }
            }
            if (pFile)
            {
                fclose(pFile);
            }
        }
    }
}",Resource_Exhaustion,1,Resource,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,10.0
n5,5,CWE319_Cleartext_Tx_Sensitive_Info__w32_char_listen_socket_67b_goodG2BSink,0,4,4,0,4,0,1,2,26,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    char * password = myStruct.structFirst;
    {
        HANDLE pHandle;
        char * username = ""User"";
        char * domain = ""Domain"";
        /* Use the password in LogonUser() to establish that it is ""sensitive"" */
        
        if (LogonUserA(
                    username,
                    domain,
                    password,
                    LOGON32_LOGON_NETWORK,
                    LOGON32_PROVIDER_DEFAULT,
                    &pHandle) != 0)
        {
            printLine(""User logged in successfully."");
            CloseHandle(pHandle);
        }
        else
        {
            printLine(""Unable to login."");
        }
    }
}",Cleartext_Tx_Sensitive_Info,0,Crypto,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0
n1,1,CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy_68b_goodG2BSink,0,2,2,0,5,1,1,3,32,22,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        twoIntsStruct source[100];
        {
            size_t i;
            /* Initialize array */
            for (i = 0; i < 100; i++)
            {
                source[i].intOne = 0;
                source[i].intTwo = 0;
            }
        }
        
        memcpy(data, source, 100*sizeof(twoIntsStruct));
        printStructLine(&data[0]);
    }
}",Stack_Based_Buffer_Overflow,0,BufferOverflowWrite,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
n0,0,CWE690_NULL_Deref_From_Return__struct_calloc_34_bad,0,3,3,0,1,0,0,0,28,17,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"{
    twoIntsStruct * data;
     myUnion;
    data = NULL; /* Initialize data */
    
    data = (twoIntsStruct *)calloc(1, sizeof(twoIntsStruct));
    myUnion.unionFirst = data;
    {
        twoIntsStruct * data = myUnion.unionSecond;
        
        data[0].intOne = 1;
        data[0].intTwo = 1;
        printStructLine(&data[0]);
        free(data);
    }
}",NULL_Deref_From_Return,1,MemoryManagement,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0
n1,1,CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_63b_goodB2GSink,0,1,1,0,3,0,1,1,13,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{
    FILE * data = *dataPtr;
    
    if (data != NULL)
    {
        fclose(data);
    }
}",Missing_Release_of_File_Descriptor_or_Handle,0,Resource,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
n0,0,CWE457_Use_of_Uninitialized_Variable__double_array_alloca_partial_init_11_bad,0,3,3,0,13,2,4,8,48,18,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"{
    double * data;
    data = (double *)ALLOCA(10*sizeof(double));
    if(globalReturnsTrue())
    {
        
        {
            int i;
            for(i=0; i<(10/2); i++)
            {
                data[i] = (double)i;
            }
        }
    }
    if(globalReturnsTrue())
    {
        
        {
            int i;
            for(i=0; i<10; i++)
            {
                printDoubleLine(data[i]);
            }
        }
    }
}",Use_of_Uninitialized_Variable,1,MemoryManagement,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0
n0,0,CWE191_Integer_Underflow__int64_t_rand_multiply_09_bad,0,12,12,0,10,0,4,5,67,8,2,0,3,9,8,10,0,0,0,0,0,0,0,0,0,0,0,"{
    int64_t data;
    data = 0LL;
    if(GLOBAL_CONST_TRUE)
    {
        
        data = (int64_t)RAND64();
    }
    if(GLOBAL_CONST_TRUE)
    {
        if(data < 0) /* ensure we won't have an overflow */
        {
            
            int64_t result = data * 2;
            printLongLongLine(result);
        }
    }
}",Integer_Underflow,1,IntegerUnderflow,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,21.0
n0,0,CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_loop_13_bad,0,3,3,0,7,1,2,4,48,27,8,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA((10)*sizeof(wchar_t));
    if(GLOBAL_CONST_FIVE==5)
    {
        
        data = dataBuffer;
        data[0] = L'\0'; /* null terminate */
    }
    {
        wchar_t source[10+1] = SRC_STRING;
        size_t i, sourceLen;
        sourceLen = wcslen(source);
        /* Copy length + 1 to include NUL terminator from source */
        
        for (i = 0; i < sourceLen + 1; i++)
        {
            data[i] = source[i];
        }
        printWLine(data);
    }
}",Stack_Based_Buffer_Overflow,1,BufferOverflowWrite,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0
n4,4,CWE78_OS_Command_Injection__char_connect_socket_w32_spawnlp_07_bad,0,14,14,0,22,0,10,11,115,63,9,0,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,"{
    char * data;
    char dataBuffer[100] = COMMAND_ARG2;
    data = dataBuffer;
    if(staticFive==5)
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            char *replace;
            SOCKET connectSocket = INVALID_SOCKET;
            size_t dataLen = strlen(data);
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                /* Abort on error or the connection was closed, make sure to recv one
                 * less char than is in the recv_buf in order to append a terminator */
                /* Abort on error or the connection was closed */
                recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                /* Append null terminator */
                data[dataLen + recvResult / sizeof(char)] = '\0';
                /* Eliminate CRLF */
                replace = strchr(data, '\r');
                if (replace)
                {
                    *replace = '\0';
                }
                replace = strchr(data, '\n');
                if (replace)
                {
                    *replace = '\0';
                }
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    /* spawnlp - searches for the location of the command among
     * the directories specified by the PATH environment variable */
    
    _spawnlp(_P_WAIT, COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
}",OS_Command_Injection,1,InjectionCommand,0.0,0.0,16.0,5.0,0.0,10.0,0.0,0.0,1.0,0.0,23.0
n2,2,CWE400_Resource_Exhaustion__connect_socket_sleep_67b_goodB2GSink,0,3,3,0,5,0,2,2,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{
    int count = myStruct.structFirst;
    
    if (count > 0 && count <= 2000)
    {
        SLEEP(count);
        printLine(""Sleep time OK"");
    }
    else
    {
        printLine(""Sleep time too long"");
    }
}",Resource_Exhaustion,0,Resource,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0
n2,2,CWE190_Integer_Overflow__short_fscanf_postinc_22_goodB2G2Sink,0,2,2,0,6,0,2,3,23,8,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        
        if (data < SHRT_MAX)
        {
            data++;
            short result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",Integer_Overflow,0,IntegerOverflow,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0
n0,0,CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_alloca_cat_09_bad,0,4,4,0,3,0,1,1,25,19,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA(100*sizeof(wchar_t));
    data = dataBuffer;
    if(GLOBAL_CONST_TRUE)
    {
        
        wmemset(data, L'A', 100-1); /* fill with L'A's */
        data[100-1] = L'\0'; /* null terminate */
    }
    {
        wchar_t dest[50] = L"""";
        
        wcscat(dest, data);
        printWLine(data);
    }
}",Stack_Based_Buffer_Overflow,1,BufferOverflowWrite,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
n0,0,CWE191_Integer_Underflow__char_min_multiply_31_bad,0,1,1,0,3,0,1,1,23,10,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"{
    char data;
    data = ' ';
    
    data = CHAR_MIN;
    {
        char dataCopy = data;
        char data = dataCopy;
        if(data < 0) /* ensure we won't have an overflow */
        {
            
            char result = data * 2;
            printHexCharLine(result);
        }
    }
}",Integer_Underflow,1,IntegerUnderflow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0
n4,4,CWE780_Use_of_RSA_Algorithm_Without_OAEP__w32_10_bad,0,21,21,0,24,0,10,12,83,25,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    if(globalTrue)
    {
        {
            BYTE payload[200];
            DWORD payloadLen = strlen(PAYLOAD);
            HCRYPTPROV hCryptProv = (HCRYPTPROV)NULL;
            HCRYPTHASH hHash = (HCRYPTHASH)NULL;
            HCRYPTKEY hKey = (HCRYPTKEY)NULL;
            do
            {
                /* Copy plaintext into payload buffer */
                memcpy(payload, PAYLOAD, payloadLen);
                /* Try to get a context with and without a new key set */
                if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_FULL, 0))
                {
                    if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_FULL, CRYPT_NEWKEYSET))
                    {
                        printLine(""Error in acquiring cryptographic context"");
                        exit(1);
                    }
                }
                /* Create Hash handle */
                if(!CryptCreateHash(hCryptProv, CALG_SHA_256, 0, 0, &hHash))
                {
                    printLine(""Error in creating hash"");
                    exit(1);
                }
                /* Hash the data */
                if(!CryptHashData(hHash, (BYTE *) HASH_INPUT, strlen(HASH_INPUT)*sizeof(char), 0))
                {
                    printLine(""Error in hashing HASH_INPUT"");
                    exit(1);
                }
                /* Derive an RSA key from the hash */
                if(!CryptDeriveKey(hCryptProv, CALG_RSA_SIGN, hHash, 0, &hKey))
                {
                    printLine(""Error in CryptDeriveKey"");
                    exit(1);
                }
                
                /* Use the derived key to encrypt something */
                if(!CryptEncrypt(hKey, (HCRYPTHASH)NULL, 1, 0, (BYTE *)payload, &payloadLen, sizeof(payload)))
                {
                    printLine(""Error in CryptEncryptData"");
                    exit(1);
                }
            }
            while (0);
            if (hKey)
            {
                CryptDestroyKey(hKey);
            }
            if (hHash)
            {
                CryptDestroyHash(hHash);
            }
            if (hCryptProv)
            {
                CryptReleaseContext(hCryptProv, 0);
            }
            /* use encrypted block */
            printBytesLine((BYTE *) payload, payloadLen);
        }
    }
}",Use_of_RSA_Algorithm_Without_OAEP,1,Crypto,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,8.0
n1,1,CWE124_Buffer_Underwrite__char_declare_memmove_68b_goodG2BSink,0,3,3,0,1,0,0,0,17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        char source[100];
        memset(source, 'C', 100-1); /* fill with 'C's */
        source[100-1] = '\0'; /* null terminate */
        
        memmove(data, source, 100*sizeof(char));
        /* Ensure the destination buffer is null terminated */
        data[100-1] = '\0';
        printLine(data);
    }
}",Buffer_Underwrite,0,BufferOverflowWrite,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
n1,1,CWE126_Buffer_Overread__malloc_char_loop_68b_goodG2BSink,0,4,4,0,5,1,1,3,38,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        size_t i, destLen;
        char dest[100];
        memset(dest, 'C', 100-1);
        dest[100-1] = '\0'; /* null terminate */
        destLen = strlen(dest);
        
        for (i = 0; i < destLen; i++)
        {
            dest[i] = data[i];
        }
        dest[100-1] = '\0';
        printLine(dest);
        free(data);
    }
}",Buffer_Overread,0,BufferOverflowRead,0.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0
n4,4,CWE90_LDAP_Injection__w32_char_console_02_bad,0,19,19,0,20,0,9,9,106,46,8,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"{
    char * data;
    char dataBuffer[256] = """";
    data = dataBuffer;
    if(1)
    {
        {
            /* Read input from the console */
            size_t dataLen = strlen(data);
            /* if there is room in data, read into it from the console */
            if (256-dataLen > 1)
            {
                
                if (fgets(data+dataLen, (int)(256-dataLen), stdin) != NULL)
                {
                    /* The next few lines remove the carriage return from the string that is
                     * inserted by fgets() */
                    dataLen = strlen(data);
                    if (dataLen > 0 && data[dataLen-1] == '\n')
                    {
                        data[dataLen-1] = '\0';
                    }
                }
                else
                {
                    printLine(""fgets() failed"");
                    /* Restore NUL terminator if fgets fails */
                    data[dataLen] = '\0';
                }
            }
        }
    }
    {
        LDAP* pLdapConnection = NULL;
        ULONG connectSuccess = 0L;
        ULONG searchSuccess = 0L;
        LDAPMessage *pMessage = NULL;
        char filter[256];
        
        _snprintf(filter, 256-1, ""(cn=%s)"", data);
        pLdapConnection = ldap_initA(""localhost"", LDAP_PORT);
        if (pLdapConnection == NULL)
        {
            printLine(""Initialization failed"");
            exit(1);
        }
        connectSuccess = ldap_connect(pLdapConnection, NULL);
        if (connectSuccess != LDAP_SUCCESS)
        {
            printLine(""Connection failed"");
            exit(1);
        }
        searchSuccess = ldap_search_ext_sA(
                            pLdapConnection,
                            ""base"",
                            LDAP_SCOPE_SUBTREE,
                            filter,
                            NULL,
                            0,
                            NULL,
                            NULL,
                            LDAP_NO_LIMIT,
                            LDAP_NO_LIMIT,
                            &pMessage);
        if (searchSuccess != LDAP_SUCCESS)
        {
            printLine(""Search failed"");
            if (pMessage != NULL)
            {
                ldap_msgfree(pMessage);
            }
            exit(1);
        }
        /* Typically you would do something with the search results, but this is a test case and we can ignore them */
        
        if (pMessage != NULL)
        {
            ldap_msgfree(pMessage);
        }
        /* Close the connection */
        ldap_unbind(pLdapConnection);
    }
}",LDAP_Injection,1,InjectionCommand,0.0,0.0,8.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,18.0
